# Bubble data generated by generate_bubbles_mesh.m
# Format: x, y, z, radius
# Bounding box min: [-15.0000, -30.0000, -15.0000]
# Bounding box max: [15.0000, 0.0000, 15.0000]
# Total bubbles: 242
3.781690,-14.640298,-0.359518,0.736277
-3.996144,-19.268164,4.043142,0.468335
0.450418,-13.148292,0.826665,0.607055
-2.450380,-11.953600,1.308556,0.415962
1.365844,-11.140204,0.508251,0.425625
-2.701470,-18.110216,1.979785,0.553508
2.204844,-12.977801,0.457481,0.533364
7.703495,-11.282685,-5.249993,0.220096
-0.873556,-12.587293,-8.344346,0.285320
-9.622599,-10.959502,-5.133065,0.237634
-3.778149,-15.593720,-4.920046,0.458936
6.095674,-15.662407,-1.951242,0.388312
-4.824699,-10.465020,-0.758114,0.394798
4.324292,-24.556450,-0.983401,0.245856
0.558224,-17.270639,2.436005,0.566935
6.465135,-20.717675,1.751698,0.515912
-8.824050,-16.721632,3.380530,0.436557
-0.889642,-12.080943,8.002152,0.603177
-5.435305,-11.284228,5.503781,0.318903
3.713485,-17.119815,-10.480295,0.502266
6.205374,-14.383388,4.058692,0.502388
-4.761811,-16.313385,-8.260374,0.340613
-2.108770,-13.641817,0.300406,0.499026
-1.226112,-13.200311,0.159658,0.372768
4.942911,-19.184827,10.022256,0.315533
-1.250424,-15.795736,-0.311464,0.269510
3.156937,-24.594426,-2.282954,0.605672
-9.233173,-9.845872,1.061144,0.323108
-1.592325,-17.830908,1.106122,0.424063
-3.706139,-20.417325,0.315203,0.268702
-7.096757,-16.142751,-2.738612,0.405431
2.285886,-21.428911,-5.501670,0.150000
1.268928,-15.093859,1.424252,0.286956
0.150659,-17.522992,-6.042912,0.236035
-6.001551,-5.199996,-4.644830,0.297832
5.073715,-9.876906,5.990471,0.418010
1.575807,-26.235989,-1.885064,0.401198
-1.345797,-13.014029,-0.631448,0.741660
0.103004,-21.291620,4.049200,0.364234
-1.178979,-16.147748,-1.350500,0.412495
-7.875956,-14.260182,4.632146,0.214603
-1.285429,-11.635197,-1.552797,0.378393
-3.741149,-16.228711,4.557608,0.249304
-4.406428,-7.906649,2.832006,0.454545
-5.203807,-17.164217,-0.958568,0.577963
-2.401007,-13.526195,-3.895638,0.510638
-9.011861,-12.008696,-4.693987,0.344907
4.339032,-14.616651,-1.215310,0.205419
2.340270,-11.035712,-1.971636,0.669002
-0.090125,-13.545541,-1.839034,0.757506
-0.156470,-18.528658,4.425954,0.468075
-3.591736,-23.124180,-1.339637,0.301515
4.584084,-6.636332,5.146555,0.629666
-0.599479,-17.720385,-2.392291,0.361102
-3.215386,-14.534881,4.376546,0.379529
6.081236,-12.465749,-2.350127,0.582957
-1.011470,-14.488814,0.794600,0.242217
-2.650631,-19.071268,4.368320,0.156487
-1.321891,-17.104716,-1.862875,0.513103
-3.815668,-15.562005,-1.972217,0.510111
-5.040577,-8.344687,9.015258,0.464271
11.366999,-18.873671,4.279471,0.524503
7.449739,-11.468992,-1.944017,0.612336
1.383908,-13.611196,2.920233,0.595567
-5.657033,-16.052370,-1.620343,0.364715
-3.894606,-19.756377,3.176483,0.571496
-0.794404,-16.278634,6.371321,0.475987
3.561372,-15.390106,-7.220321,0.374169
-5.994020,-21.612278,4.629839,0.271004
-10.484402,-14.135180,6.560855,0.547046
-6.520938,-18.700320,0.213621,0.396957
1.500799,-15.424083,7.858155,0.456965
1.761091,-13.487040,0.699244,0.331058
2.032557,-19.070943,-5.567039,0.217423
-0.586281,-16.297154,-9.870724,0.475738
0.826601,-13.424718,-1.500332,0.440679
-2.142689,-23.261366,3.210945,0.629854
3.879097,-10.338108,1.428335,0.570256
-6.127625,-4.089925,1.861247,0.607996
2.047633,-10.682698,-2.596885,0.337668
-3.819192,-16.420974,0.648008,0.309551
-1.506991,-13.071198,-7.373996,0.259637
2.487525,-19.661932,-3.420405,0.524697
4.675908,-6.549605,-3.684569,0.868362
-5.029374,-10.766830,2.338780,0.559136
5.672964,-11.456944,-0.063720,0.334040
2.970644,-18.941434,-5.199882,0.575495
-0.305395,-13.560229,-0.042862,0.280750
-0.878495,-17.512324,-3.104147,0.236329
-0.979229,-16.401432,-3.000146,0.557616
-1.363984,-17.565045,3.888672,0.333314
0.103705,-19.615801,0.510387,0.497398
0.230807,-19.089355,1.792633,0.660980
3.717283,-15.944538,3.977865,0.510169
6.871395,-22.644888,0.811160,0.589449
2.101115,-12.265797,2.478845,0.209130
-0.943710,-15.530092,3.073339,0.549230
2.813357,-11.853778,5.267739,0.770775
4.870255,-11.072621,6.063288,0.590001
-1.828285,-14.081031,-3.602904,0.915397
-4.499687,-4.233745,-6.046222,0.250784
3.447215,-13.917455,5.180661,0.181836
3.708318,-24.331591,-7.002842,0.649273
3.649433,-22.713929,-9.572051,0.886303
-3.274027,-16.528869,4.976805,0.407322
-5.393448,-16.725015,-3.810860,0.296247
-5.306301,-22.792337,3.254284,0.564160
7.681868,-13.374023,-3.167003,0.207253
2.433404,-16.841130,4.192777,0.652257
4.295046,-21.970618,9.353604,0.471163
-8.444712,-18.476112,-2.157582,1.035260
1.452272,-10.269723,1.628983,0.819564
-6.401904,-16.051958,-7.474216,0.349263
0.553009,-17.881766,-3.170270,0.516416
-3.584998,-10.588567,-4.325881,0.960572
-4.891933,-8.112740,7.531530,0.775290
-6.608441,-10.136724,1.155062,0.778776
-0.728802,-26.131365,-9.762286,0.752674
4.867831,-13.067822,2.041371,0.790363
9.993815,-14.770010,1.324699,0.637499
4.040290,-10.229089,-3.284937,0.533976
-3.269326,-23.568614,-7.632990,0.706354
-9.185251,-7.313615,-6.882780,0.567656
5.636511,-25.404010,0.703700,0.710589
-1.776086,-19.055387,-6.442627,0.708450
3.650448,-14.016769,-2.524641,0.995612
-6.565007,-16.709115,10.915393,0.492178
10.325951,-24.296222,4.369869,0.656638
5.380782,-17.909627,9.234148,0.399558
-11.531531,-8.101258,7.836534,0.293771
-5.141217,-25.444679,3.860037,0.747048
0.843529,-13.483432,5.712709,0.391065
-10.100805,-17.710859,0.607082,0.480555
2.755420,-21.287888,-1.684085,0.574399
-10.551014,-7.505065,2.625547,0.434921
-8.648699,-21.251447,8.889252,0.679651
-5.883615,-19.156947,3.536411,1.167654
-11.064543,-7.047446,1.750962,0.484265
-2.438686,-11.076502,2.518065,0.755388
-8.099551,-6.929274,0.460983,0.351738
-2.571175,-10.457412,-6.970196,0.921493
-4.161794,-18.608074,7.081035,0.367406
-4.531851,-7.832692,-4.806887,0.451538
5.492747,-4.320069,-1.586228,0.602725
0.531649,-7.883682,-2.193753,0.589443
-4.044576,-12.352167,6.455284,0.658846
-3.731930,-18.806276,-1.049142,0.699713
-3.518089,-9.170203,-8.645803,0.528876
